time_display,time_raw,src_host,src_port,dst_host,dst_port,sniffed,target_domain,ip,network,outbound,dialer,policy,dscp,mac,pid,pname,app,raw_line
2026-01-22 00:51:59,Jan 21 16:51:59,192.168.100.110,39062,webcast16-normal-c-alisg.tiktokv.com,443,webcast16-normal-c-alisg.tiktokv.com,webcast16-normal-c-alisg.tiktokv.com,23.219.170.20:443,tcp4,tiktok,日本家宽,fixed,0,94:83:c4:ab:9e:b4,0,,TikTok,"time=""Jan 21 16:51:59"" level=info msg=""192.168.100.110:39062 <-> webcast16-normal-c-alisg.tiktokv.com:443"" dialer=""日本家宽"" dscp=0 ip=""23.219.170.20:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=tiktok pid=0 pname= policy=fixed sniffed=webcast16-normal-c-alisg.tiktokv.com"
2026-01-22 00:52:40,Jan 21 16:52:40,192.168.100.110,38200,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:52:40"" level=info msg=""192.168.100.110:38200 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:52:40,Jan 21 16:52:40,192.168.100.110,38202,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:52:40"" level=info msg=""192.168.100.110:38202 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:52:40,Jan 21 16:52:40,192.168.100.110,60640,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:52:40"" level=info msg=""192.168.100.110:60640 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:52:51,Jan 21 16:52:51,192.168.100.110,38220,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:52:51"" level=info msg=""192.168.100.110:38220 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:52:51,Jan 21 16:52:51,192.168.100.110,38224,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:52:51"" level=info msg=""192.168.100.110:38224 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:52:51,Jan 21 16:52:51,192.168.100.110,43902,youtubei.googleapis.com,443,youtubei.googleapis.com,youtubei.googleapis.com,216.239.32.223:443,tcp4,brutal,sg-brutal,fixed,0,94:83:c4:ab:9e:b4,0,,YouTube/Google,"time=""Jan 21 16:52:51"" level=info msg=""192.168.100.110:43902 <-> youtubei.googleapis.com:443"" dialer=sg-brutal dscp=0 ip=""216.239.32.223:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=brutal pid=0 pname= policy=fixed sniffed=youtubei.googleapis.com"
2026-01-22 00:52:52,Jan 21 16:52:52,192.168.100.110,42580,i.ytimg.com,443,i.ytimg.com,i.ytimg.com,142.250.196.246:443,tcp4,brutal,sg-brutal,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:52:52"" level=info msg=""192.168.100.110:42580 <-> i.ytimg.com:443"" dialer=sg-brutal dscp=0 ip=""142.250.196.246:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=brutal pid=0 pname= policy=fixed sniffed=i.ytimg.com"
2026-01-22 00:52:52,Jan 21 16:52:52,192.168.100.110,60654,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:52:52"" level=info msg=""192.168.100.110:60654 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:52:55,Jan 21 16:52:55,192.168.100.110,39586,www.google.com,443,www.google.com,www.google.com,142.250.71.164:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:52:55"" level=info msg=""192.168.100.110:39586 <-> www.google.com:443"" dialer=sing-box-10000 dscp=0 ip=""142.250.71.164:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=www.google.com"
2026-01-22 00:52:55,Jan 21 16:52:55,192.168.100.110,39592,www.google.com,443,www.google.com,www.google.com,142.250.71.164:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:52:55"" level=info msg=""192.168.100.110:39592 <-> www.google.com:443"" dialer=sing-box-10000 dscp=0 ip=""142.250.71.164:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=www.google.com"
2026-01-22 00:52:55,Jan 21 16:52:55,192.168.100.110,43405,216.239.35.4,123,,216.239.35.4,216.239.35.4:123,udp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:52:55"" level=info msg=""192.168.100.110:43405 <-> 216.239.35.4:123"" dialer=sing-box-10000 dscp=0 ip=""216.239.35.4:123"" mac=""94:83:c4:ab:9e:b4"" network=udp4 outbound=proxy pid=0 pname= policy=fixed sniffed="
2026-01-22 00:52:55,Jan 21 16:52:55,192.168.100.110,46976,accounts.google.com,443,accounts.google.com,accounts.google.com,142.250.157.84:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:52:55"" level=info msg=""192.168.100.110:46976 <-> accounts.google.com:443"" dialer=sing-box-10000 dscp=0 ip=""142.250.157.84:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=accounts.google.com"
2026-01-22 00:52:55,Jan 21 16:52:55,192.168.100.110,46982,accounts.google.com,443,accounts.google.com,accounts.google.com,142.250.157.84:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:52:55"" level=info msg=""192.168.100.110:46982 <-> accounts.google.com:443"" dialer=sing-box-10000 dscp=0 ip=""142.250.157.84:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=accounts.google.com"
2026-01-22 00:52:56,Jan 21 16:52:56,192.168.100.110,49768,play.googleapis.com,443,play.googleapis.com,play.googleapis.com,216.239.36.223:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,YouTube/Google,"time=""Jan 21 16:52:56"" level=info msg=""192.168.100.110:49768 <-> play.googleapis.com:443"" dialer=sing-box-10000 dscp=0 ip=""216.239.36.223:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=play.googleapis.com"
2026-01-22 00:52:59,Jan 21 16:52:59,192.168.100.110,39140,webcast16-normal-c-alisg.tiktokv.com,443,webcast16-normal-c-alisg.tiktokv.com,webcast16-normal-c-alisg.tiktokv.com,23.219.170.20:443,tcp4,tiktok,日本家宽,fixed,0,94:83:c4:ab:9e:b4,0,,TikTok,"time=""Jan 21 16:52:59"" level=info msg=""192.168.100.110:39140 <-> webcast16-normal-c-alisg.tiktokv.com:443"" dialer=""日本家宽"" dscp=0 ip=""23.219.170.20:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=tiktok pid=0 pname= policy=fixed sniffed=webcast16-normal-c-alisg.tiktokv.com"
2026-01-22 00:53:04,Jan 21 16:53:04,192.168.100.110,43710,optimizationguide-pa.googleapis.com,443,optimizationguide-pa.googleapis.com,optimizationguide-pa.googleapis.com,142.250.197.106:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,YouTube/Google,"time=""Jan 21 16:53:04"" level=info msg=""192.168.100.110:43710 <-> optimizationguide-pa.googleapis.com:443"" dialer=sing-box-10000 dscp=0 ip=""142.250.197.106:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=optimizationguide-pa.googleapis.com"
2026-01-22 00:53:07,Jan 21 16:53:07,192.168.100.110,51032,91.108.56.115,443,,91.108.56.115,91.108.56.115:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:53:07"" level=info msg=""192.168.100.110:51032 <-> 91.108.56.115:443"" dialer=HK-3 dscp=0 ip=""91.108.56.115:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:53:50,Jan 21 16:53:50,192.168.100.110,32910,sync-1-us-west1-g.sync.services.mozilla.com,443,sync-1-us-west1-g.sync.services.mozilla.com,sync-1-us-west1-g.sync.services.mozilla.com,151.101.65.91:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:53:50"" level=info msg=""192.168.100.110:32910 <-> sync-1-us-west1-g.sync.services.mozilla.com:443"" dialer=sing-box-10000 dscp=0 ip=""151.101.65.91:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=sync-1-us-west1-g.sync.services.mozilla.com"
2026-01-22 00:53:50,Jan 21 16:53:50,192.168.100.110,57946,profile.accounts.firefox.com,443,profile.accounts.firefox.com,profile.accounts.firefox.com,151.101.129.91:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:53:50"" level=info msg=""192.168.100.110:57946 <-> profile.accounts.firefox.com:443"" dialer=sing-box-10000 dscp=0 ip=""151.101.129.91:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=profile.accounts.firefox.com"
2026-01-22 00:53:54,Jan 21 16:53:54,192.168.100.110,47110,129.226.107.33,443,bkvv.video.qq.com,bkvv.video.qq.com,129.226.107.33:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:53:54"" level=info msg=""192.168.100.110:47110 <-> 129.226.107.33:443"" dialer=sing-box-10000 dscp=0 ip=""129.226.107.33:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed=bkvv.video.qq.com"
2026-01-22 00:53:59,Jan 21 16:53:59,192.168.100.110,39196,webcast16-normal-c-alisg.tiktokv.com,443,webcast16-normal-c-alisg.tiktokv.com,webcast16-normal-c-alisg.tiktokv.com,23.219.170.20:443,tcp4,tiktok,日本家宽,fixed,0,94:83:c4:ab:9e:b4,0,,TikTok,"time=""Jan 21 16:53:59"" level=info msg=""192.168.100.110:39196 <-> webcast16-normal-c-alisg.tiktokv.com:443"" dialer=""日本家宽"" dscp=0 ip=""23.219.170.20:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=tiktok pid=0 pname= policy=fixed sniffed=webcast16-normal-c-alisg.tiktokv.com"
2026-01-22 00:53:59,Jan 21 16:53:59,192.168.100.110,43514,webcast16-normal-c-alisg.tiktokv.com,443,webcast16-normal-c-alisg.tiktokv.com,webcast16-normal-c-alisg.tiktokv.com,23.219.170.42:443,tcp4,tiktok,日本家宽,fixed,0,94:83:c4:ab:9e:b4,0,,TikTok,"time=""Jan 21 16:53:59"" level=info msg=""192.168.100.110:43514 <-> webcast16-normal-c-alisg.tiktokv.com:443"" dialer=""日本家宽"" dscp=0 ip=""23.219.170.42:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=tiktok pid=0 pname= policy=fixed sniffed=webcast16-normal-c-alisg.tiktokv.com"
2026-01-22 00:54:28,Jan 21 16:54:28,192.168.100.110,36508,ping.archlinux.org,80,ping.archlinux.org,ping.archlinux.org,95.216.195.133:80,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:54:28"" level=info msg=""192.168.100.110:36508 <-> ping.archlinux.org:80"" dialer=HK-3 dscp=0 ip=""95.216.195.133:80"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed=ping.archlinux.org"
2026-01-22 00:54:59,Jan 21 16:54:59,192.168.100.110,43638,webcast16-normal-c-alisg.tiktokv.com,443,webcast16-normal-c-alisg.tiktokv.com,webcast16-normal-c-alisg.tiktokv.com,23.219.170.42:443,tcp4,tiktok,日本家宽,fixed,0,94:83:c4:ab:9e:b4,0,,TikTok,"time=""Jan 21 16:54:59"" level=info msg=""192.168.100.110:43638 <-> webcast16-normal-c-alisg.tiktokv.com:443"" dialer=""日本家宽"" dscp=0 ip=""23.219.170.42:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=tiktok pid=0 pname= policy=fixed sniffed=webcast16-normal-c-alisg.tiktokv.com"
2026-01-22 00:55:32,Jan 21 16:55:32,192.168.100.110,38470,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:55:32"" level=info msg=""192.168.100.110:38470 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:55:34,Jan 21 16:55:34,192.168.100.110,49362,149.154.175.59,443,,149.154.175.59,149.154.175.59:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:55:34"" level=info msg=""192.168.100.110:49362 <-> 149.154.175.59:443"" dialer=HK-3 dscp=0 ip=""149.154.175.59:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:55:36,Jan 21 16:55:36,192.168.100.110,34616,43.159.233.74,443,wx.mail.qq.com,wx.mail.qq.com,43.159.233.74:443,tcp4,direct,direct,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:55:36"" level=info msg=""192.168.100.110:34616 <-> 43.159.233.74:443"" dialer=direct dscp=0 ip=""43.159.233.74:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=direct pid=0 pname= policy=fixed sniffed=wx.mail.qq.com"
2026-01-22 00:55:59,Jan 21 16:55:59,192.168.100.110,43732,webcast16-normal-c-alisg.tiktokv.com,443,webcast16-normal-c-alisg.tiktokv.com,webcast16-normal-c-alisg.tiktokv.com,23.219.170.42:443,tcp4,tiktok,日本家宽,fixed,0,94:83:c4:ab:9e:b4,0,,TikTok,"time=""Jan 21 16:55:59"" level=info msg=""192.168.100.110:43732 <-> webcast16-normal-c-alisg.tiktokv.com:443"" dialer=""日本家宽"" dscp=0 ip=""23.219.170.42:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=tiktok pid=0 pname= policy=fixed sniffed=webcast16-normal-c-alisg.tiktokv.com"
2026-01-22 00:56:03,Jan 21 16:56:03,192.168.100.110,45944,log16-normal-alisg.tiktokv.com,443,log16-normal-alisg.tiktokv.com,log16-normal-alisg.tiktokv.com,23.43.50.108:443,tcp4,tiktok,日本家宽,fixed,0,94:83:c4:ab:9e:b4,0,,TikTok,"time=""Jan 21 16:56:03"" level=info msg=""192.168.100.110:45944 <-> log16-normal-alisg.tiktokv.com:443"" dialer=""日本家宽"" dscp=0 ip=""23.43.50.108:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=tiktok pid=0 pname= policy=fixed sniffed=log16-normal-alisg.tiktokv.com"
2026-01-22 00:56:03,Jan 21 16:56:03,192.168.100.110,47262,34.102.215.99,443,,34.102.215.99,34.102.215.99:443,tcp4,proxy,sing-box-10000,fixed,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:56:03"" level=info msg=""192.168.100.110:47262 <-> 34.102.215.99:443"" dialer=sing-box-10000 dscp=0 ip=""34.102.215.99:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=proxy pid=0 pname= policy=fixed sniffed="
2026-01-22 00:56:18,Jan 21 16:56:18,192.168.100.110,38742,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:56:18"" level=info msg=""192.168.100.110:38742 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:56:18,Jan 21 16:56:18,192.168.100.110,38744,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:56:18"" level=info msg=""192.168.100.110:38744 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:56:18,Jan 21 16:56:18,192.168.100.110,38756,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:56:18"" level=info msg=""192.168.100.110:38756 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:56:18,Jan 21 16:56:18,192.168.100.110,40608,91.108.56.134,80,91.108.56.134,91.108.56.134,91.108.56.134:80,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:56:18"" level=info msg=""192.168.100.110:40608 <-> 91.108.56.134:80"" dialer=HK-3 dscp=0 ip=""91.108.56.134:80"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed=91.108.56.134"
2026-01-22 00:56:18,Jan 21 16:56:18,192.168.100.110,40614,91.108.56.134,80,91.108.56.134,91.108.56.134,91.108.56.134:80,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:56:18"" level=info msg=""192.168.100.110:40614 <-> 91.108.56.134:80"" dialer=HK-3 dscp=0 ip=""91.108.56.134:80"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed=91.108.56.134"
2026-01-22 00:56:18,Jan 21 16:56:18,192.168.100.110,40624,91.108.56.134,80,91.108.56.134,91.108.56.134,91.108.56.134:80,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:56:18"" level=info msg=""192.168.100.110:40624 <-> 91.108.56.134:80"" dialer=HK-3 dscp=0 ip=""91.108.56.134:80"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed=91.108.56.134"
2026-01-22 00:56:18,Jan 21 16:56:18,192.168.100.110,44368,149.154.175.52,443,,149.154.175.52,149.154.175.52:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:56:18"" level=info msg=""192.168.100.110:44368 <-> 149.154.175.52:443"" dialer=HK-3 dscp=0 ip=""149.154.175.52:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:56:18,Jan 21 16:56:18,192.168.100.110,45476,149.154.175.52,80,149.154.175.52,149.154.175.52,149.154.175.52:80,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:56:18"" level=info msg=""192.168.100.110:45476 <-> 149.154.175.52:80"" dialer=HK-3 dscp=0 ip=""149.154.175.52:80"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed=149.154.175.52"
2026-01-22 00:56:18,Jan 21 16:56:18,192.168.100.110,49310,log16-normal-alisg.tiktokv.com,443,log16-normal-alisg.tiktokv.com,log16-normal-alisg.tiktokv.com,23.43.50.101:443,tcp4,tiktok,日本家宽,fixed,0,94:83:c4:ab:9e:b4,0,,TikTok,"time=""Jan 21 16:56:18"" level=info msg=""192.168.100.110:49310 <-> log16-normal-alisg.tiktokv.com:443"" dialer=""日本家宽"" dscp=0 ip=""23.43.50.101:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=tiktok pid=0 pname= policy=fixed sniffed=log16-normal-alisg.tiktokv.com"
2026-01-22 00:56:18,Jan 21 16:56:18,192.168.100.110,60014,149.154.175.54,80,149.154.175.54,149.154.175.54,149.154.175.54:80,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:56:18"" level=info msg=""192.168.100.110:60014 <-> 149.154.175.54:80"" dialer=HK-3 dscp=0 ip=""149.154.175.54:80"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed=149.154.175.54"
2026-01-22 00:56:18,Jan 21 16:56:18,192.168.100.110,60538,149.154.175.54,443,,149.154.175.54,149.154.175.54:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:56:18"" level=info msg=""192.168.100.110:60538 <-> 149.154.175.54:443"" dialer=HK-3 dscp=0 ip=""149.154.175.54:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:56:20,Jan 21 16:56:20,192.168.100.110,34052,149.154.166.120,443,,149.154.166.120,149.154.166.120:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:56:20"" level=info msg=""192.168.100.110:34052 <-> 149.154.166.120:443"" dialer=HK-3 dscp=0 ip=""149.154.166.120:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:56:20,Jan 21 16:56:20,192.168.100.110,34054,149.154.166.120,443,,149.154.166.120,149.154.166.120:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:56:20"" level=info msg=""192.168.100.110:34054 <-> 149.154.166.120:443"" dialer=HK-3 dscp=0 ip=""149.154.166.120:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:56:20,Jan 21 16:56:20,192.168.100.110,38564,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:56:20"" level=info msg=""192.168.100.110:38564 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:56:20,Jan 21 16:56:20,192.168.100.110,38566,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:56:20"" level=info msg=""192.168.100.110:38566 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:56:20,Jan 21 16:56:20,192.168.100.110,45100,149.154.166.120,80,149.154.166.120,149.154.166.120,149.154.166.120:80,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:56:20"" level=info msg=""192.168.100.110:45100 <-> 149.154.166.120:80"" dialer=HK-3 dscp=0 ip=""149.154.166.120:80"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed=149.154.166.120"
2026-01-22 00:56:20,Jan 21 16:56:20,192.168.100.110,45114,149.154.166.120,80,149.154.166.120,149.154.166.120,149.154.166.120:80,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:56:20"" level=info msg=""192.168.100.110:45114 <-> 149.154.166.120:80"" dialer=HK-3 dscp=0 ip=""149.154.166.120:80"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed=149.154.166.120"
2026-01-22 00:56:20,Jan 21 16:56:20,192.168.100.110,45792,91.108.56.115,5222,,91.108.56.115,91.108.56.115:5222,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:56:20"" level=info msg=""192.168.100.110:45792 <-> 91.108.56.115:5222"" dialer=HK-3 dscp=0 ip=""91.108.56.115:5222"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:56:20,Jan 21 16:56:20,192.168.100.110,54598,91.108.56.134,443,,91.108.56.134,91.108.56.134:443,tcp4,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:56:20"" level=info msg=""192.168.100.110:54598 <-> 91.108.56.134:443"" dialer=HK-3 dscp=0 ip=""91.108.56.134:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp4 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
2026-01-22 00:56:28,Jan 21 16:56:28,2409:8a55:d1b5:4ab1:9683:c4ff:feab:9eb4,48982,2001:b28:f23f:f005::a,443,,2001:b28:f23f:f005::a,[2001:b28:f23f:f005::a]:443,tcp6,fast,HK-3,min_avg10,0,94:83:c4:ab:9e:b4,0,,Other,"time=""Jan 21 16:56:28"" level=info msg=""[2409:8a55:d1b5:4ab1:9683:c4ff:feab:9eb4]:48982 <-> [2001:b28:f23f:f005::a]:443"" dialer=HK-3 dscp=0 ip=""[2001:b28:f23f:f005::a]:443"" mac=""94:83:c4:ab:9e:b4"" network=tcp6 outbound=fast pid=0 pname= policy=min_avg10 sniffed="
